username,userid,nFollowers,nFollowings,FollowersToFollowing,nLists,nFavs,nPosts,geo,location,url,description,verified,bot_in_name,bot_in_des,fav_tweets,fav_retweets,fav_replies,ret_tweets,ret_retweets,ret_replies,pop_fav_tweets,pop_fav_retweets,pop_fav_replies,pop_ret_tweets,pop_ret_retweets,pop_ret_replies,nPostMention,nPostQuote,nPostPlace,Tavg,age,screen_name_len
bigorangekitty,38929884,134,206,0.6504854368932039,9,294,2523,1,1,1,1,0,0,0,118,0,2,33,155393,0,0.0032546337157987643,0.0,0.009708737864077669,0.0009101941747572816,32.79717180244829,0.0,28,7,0,364513.335,88982267.0,14
porchlight_co,4750220180,3,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0,0,,299716646.0,13
McClureDylan,431156133,242,215,1.1255813953488372,0,1491,7167,0,1,0,1,0,0,0,29,0,23,1,27561,5,0.0022112085398398778,0.0,0.0016980435585086746,7.624857033930614e-05,2.513543091655267,0.00036913990402362494,135,3,0,384712.3542857143,170381306.0,12
darkzonemiked,89380433,35,86,0.4069767441860465,3,1,203,0,1,0,1,0,0,0,1,0,0,1,0,1,0.00015101177891875566,,0.0,0.00015101177891875566,,9.453582907922104e-05,39,0,0,18238.705,105081807.0,13
kdashjennerlove,449380604,145,281,0.5160142348754448,1,3,439,0,0,0,1,0,0,0,0,0,0,10,13042,1,0.0,0.0,0.0,0.00022241992882562276,2.109673244904562,0.00019770660340055356,143,0,0,101484.625,172202853.0,15
ndah_rempiit,88147435,54,61,0.8852459016393442,0,1,148,1,1,0,1,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.00012514078338130396,0.01639344262295082,0.0,89,0,0,293859.0272108844,104661622.0,12
rahaf1999,275961426,332,178,1.8651685393258426,1,3,8524,0,1,1,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,0,0,0,561042.67,148820005.0,9
Chiffyvvv,215188974,66,66,1.0,1,1,1178,0,1,0,1,0,0,0,1,0,0,0,21006,0,0.0002754820936639118,0.0,0.0,0.0,6.9189723320158105,0.0,144,0,0,427969.8162162162,136709248.0,9
KansasDeals,202049007,27,137,0.19708029197080293,0,0,1290,0,1,1,1,0,0,0,1,0,0,0,0,0,3.649635036496351e-05,,,0.0,,,0,0,0,10770.355,134026642.0,11
JustKimKiWook,167277673,477,1634,0.291921664626683,2,328,4484,0,1,1,1,0,0,0,2,0,0,0,0,0,6.119951040391677e-06,,,0.0,,,0,0,0,229824.025,126334848.0,13
Stef_VLASTOS,267748860,156,285,0.5473684210526316,4,49,182,0,1,0,1,0,0,0,17,0,0,2,16337,0,0.0004142300194931774,0.0,0.0,4.8732943469785574e-05,5.2111642743221696,0.0,47,5,0,1526186.7471264368,147447065.0,12
nuyumjung_go,266901077,8,20,0.4,0,0,190,0,0,0,1,0,0,0,1,0,0,1,4872,0,0.00028089887640449435,0.0,0.0,0.00028089887640449435,22.145454545454548,0.0,52,0,0,195272.38947368422,147314879.0,12
RonnehRadke,226312627,62,14,4.428571428571429,0,4,147,0,0,0,1,0,0,0,13,0,0,1,0,0,0.006360078277886497,,,0.0004892367906066536,,,1,0,0,21898.294520547945,139354381.0,11
rockandrollbbq,37160450,78,243,0.32098765432098764,4,272,779,1,1,0,1,0,0,0,8,0,266,0,1772,11,0.00823045267489712,0.0,0.005671762724151901,0.0,2.4307270233196157,0.0002345465788183117,199,0,0,115615.315,88326609.0,14
AdlerBrenda,545097219,42,238,0.17647058823529413,0,19,329,0,1,0,1,0,0,0,11,0,1,12,340,3,0.0005023748629886738,0.0,6.77690431011114e-05,0.0005480453050785532,0.031746031746031744,0.00020330712930333424,158,0,0,333611.040201005,180613194.0,11
Duane_official,293144068,138,335,0.41194029850746267,2,75,2492,0,1,0,1,0,0,0,24,0,31,10,3244,1,0.0007310386841303685,0.0,0.0010886742756804214,0.0003045994517209869,0.7448909299655568,3.511852502194908e-05,94,0,0,647071.5714285715,151620597.0,14
TVD_addicts2,518977087,108,426,0.2535211267605634,0,3,981,0,0,0,1,0,0,0,1,0,0,4,1283,0,1.3972725240330873e-05,0.0,0.0,5.589090096132349e-05,0.27379428083653434,0.0,41,0,0,52919.34,178326888.0,12
shepardl123,518161926,174,301,0.5780730897009967,0,89,582,0,1,0,1,0,0,0,4,0,0,3,1,0,6.711634618611363e-05,0.0,0.0,5.0337259639585225e-05,0.0033222591362126247,0.0,8,0,0,971572.87,178255605.0,11
baileyfaye26,267027978,36,51,0.7058823529411765,0,146,684,1,0,1,1,0,0,0,49,0,21,4,45807,1,0.008211831741243507,0.0,0.009150326797385621,0.0006703536115300822,35.927058823529414,0.0004357298474945534,92,0,14,399136.1871657754,147334689.0,12
Boss_chick86,166969602,334,594,0.5622895622895623,12,1,4415,1,1,1,1,0,0,0,1,0,0,1,512,5,1.211152290288981e-05,0.0,0.0,1.211152290288981e-05,0.07835935108662381,0.00022151337940811623,48,0,0,123807.39361702128,126276513.0,12
WmWallace_USA,457934352,62,45,1.3777777777777778,1,1,113,0,1,1,1,0,0,0,10,0,0,16,6,0,0.0020387359836901123,0.0,0.0,0.0032619775739041795,0.044444444444444446,0.0,3,0,0,980437.8938053098,173060575.0,13
Kirbie_Abbott_,340493843,283,202,1.400990099009901,0,16011,15959,0,0,0,1,0,1,0,107,0,16,15,257472,1,0.005193166375461075,0.0,0.00165016501650165,0.000728013977868375,127.46138613861386,0.00010313531353135312,100,57,0,343256.1375,158443041.0,14
philweinstein,14288406,189,365,0.5178082191780822,5,56,864,1,1,1,1,0,0,0,59,0,2,9,659276,0,0.0025657751685148945,0.0,0.0013698630136986301,0.00039138943248532285,13.580718920589144,0.0,138,48,1,408141.24,54255613.0,13
ActionDuchenne,94312025,5757,1433,4.017445917655269,89,1739,7471,1,1,1,1,0,0,0,513,0,2,155,43,1,0.002022543673932842,0.0,0.0003489183531053733,0.000611099940467038,0.0015793146508980057,0.00017445917655268666,40,3,0,59633.47,106919183.0,14
Ju_lissa23,495995049,81,108,0.75,0,496,2530,1,1,0,1,0,0,0,30,0,0,7,3350,0,0.001876876876876877,0.0,0.0,0.000437937937937938,1.1078042328042328,0.0,68,0,0,810935.8631578947,176653246.0,10
alecksiss_,182584858,448,254,1.763779527559055,3,3441,14034,1,0,0,1,0,0,0,141,0,10,23,1163229,0,0.005969011938023876,0.0,0.0026246719160104987,0.0009736686140038947,50.88490813648294,0.0,111,33,0,6405.631313131313,129769903.0,10
SFrost12,1138108467254878208,0,0,,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,1275670.5294117648,407259578.0,8
newsdoc,18646561,1048,1200,0.8733333333333333,76,495,14577,0,1,0,1,0,0,0,12,0,514,3,474080,25,0.0005555555555555556,0.0,0.006207729468599034,0.0001388888888888889,3.496165191740413,0.00030193236714975844,186,33,0,17664.9,78268620.0,7
phthSports,202802722,3716,192,19.354166666666668,26,2143,17225,1,1,1,1,1,0,0,94,0,0,38,806,0,0.022253787878787876,0.0,,0.008996212121212122,0.023583801498127343,,196,10,0,121760.055,134169668.0,10
iamblue01,3285727926,86,216,0.39814814814814814,0,2949,7919,0,0,0,1,0,0,0,4,0,9,0,356315,1,0.00026838432635534085,0.0,0.0010964912280701754,0.0,18.7455281986532,0.00012183235867446393,136,40,0,43537.77435897436,284501287.0,9
yopeyo,203556392,43,55,0.7818181818181819,3,2,190,1,1,1,1,0,0,0,15,0,0,10,431,0,0.001893939393939394,0.0,0.0,0.0012626262626262627,1.959090909090909,0.0,67,1,48,1441117.3,134320081.0,6
UAID,134583900,136,225,0.6044444444444445,4,68,941,0,1,1,1,0,0,0,55,0,0,19,17409,0,0.0015976761074800291,0.0,0.0,0.0005519244734931009,1.7194074074074075,0.0,56,2,0,346928.2361809045,118704704.0,4
stiletto_snake,58983979,385,420,0.9166666666666666,12,37504,32584,1,1,1,1,0,0,0,141,0,85,2,895707,0,0.009073359073359074,0.0,0.003489326765188834,0.00012870012870012872,20.705201109570044,0.0,169,23,0,12884.39898989899,95302907.0,14
Lumkile_Sy,494175789,173,32,5.40625,0,312,3379,1,1,0,0,0,0,0,6,0,171,0,4,19,0.008152173913043478,0.0,0.030711206896551723,0.0,0.041666666666666664,0.0034123563218390806,184,5,99,70680.38,176487349.0,10
smmerotary,71271982,1201,85,14.129411764705882,20,4,840,0,1,1,1,0,0,0,83,0,0,13,0,0,0.0048823529411764705,,,0.0007647058823529412,,,0,0,0,339098.09,99067963.0,10
DanH_203,139433565,360,783,0.45977011494252873,17,4,1669,0,0,0,1,0,0,0,0,0,0,0,727,0,,0.0,,,0.004642401021711366,,200,1,0,62832.125,119894576.0,8
neneLovEsYu13,342918705,34,349,0.09742120343839542,0,2,120,0,0,0,1,0,0,0,7,0,0,2,0,0,0.00016714422158548234,,,4.775549188156638e-05,,,1,0,0,117205.85,158788179.0,13
mjabyers,304809525,49,56,0.875,2,10,330,1,1,0,1,0,0,0,20,0,14,15,7288,6,0.004201680672268907,0.0,0.0023584905660377358,0.0031512605042016808,16.267857142857142,0.0010107816711590297,168,1,11,680352.8190954773,153375920.0,8
adrienn_nemeth,141264438,230,481,0.4781704781704782,6,13368,4549,0,1,1,1,0,0,0,18,0,0,2,0,0,0.00018711018711018712,,,2.079002079002079e-05,,,4,0,0,393229.5,120327563.0,14
BebbPEteach,261817911,1808,1370,1.3197080291970802,50,3991,9314,0,1,0,1,0,0,0,316,0,90,26,447230,3,0.0034426408105458113,0.0,0.0008759124087591241,0.00028325525656389583,5.628366473697458,2.9197080291970804e-05,156,44,0,65759.47,146518256.0,11
Bontrager,70878776,53196,349,152.4240687679083,669,2871,8625,1,1,1,1,0,0,0,1676,0,116,212,20,1,0.04708129670206191,0.0,0.0034622731614135623,0.005955390752289455,0.02865329512893983,2.9847182425978987e-05,114,0,0,99838.515,98942994.0,9
rulurulu,68290107,1652,1977,0.8356095093576126,34,10,13452,0,1,1,1,0,0,0,1,0,0,1,34,0,2.7490048602405926e-06,0.0,0.0,2.7490048602405926e-06,0.008598887202832575,0.0,132,0,0,431909.855,98155763.0,8
judah_michael,448431678,145,77,1.8831168831168832,0,729,1994,1,0,0,0,0,0,0,202,0,14,14,8909,0,0.017968333036826187,0.0,0.005509641873278237,0.0012453300124533001,7.2313311688311686,0.0,62,0,3,870976.6153846154,172110945.0,13
A_Jay728,21104191,121,220,0.55,1,2542,3657,1,1,0,1,0,0,0,21,0,6,1,537302,0,0.003409090909090909,0.0,0.003409090909090909,0.00016233766233766234,16.28187878787879,0.0,182,12,3,255512.32795698923,81967393.0,8
ShawtyRed859,344989195,299,0,,2,379,4489,0,1,0,0,0,0,0,4,0,0,26,9983,0,,,,,,,79,0,0,881276.1229946524,159055977.0,12
NewsEd_RIA,119965249,39,20,1.95,1,0,761,0,1,1,1,0,0,0,1,0,0,0,0,0,0.00025,,,0.0,,,0,0,0,7437.88,114835036.0,10
Sean101m,176850499,128,404,0.31683168316831684,0,268,3716,1,1,0,1,0,0,0,39,0,10,17,10953,4,0.0010846590277005228,0.0,0.0003344929087503345,0.0004728000889976638,1.4269150599270455,0.0001337971635001338,92,0,0,278942.5989010989,128535527.0,8
PureCountry,19662404,2621,929,2.821313240043057,61,0,704,0,1,1,1,0,0,0,8,0,0,43,0,0,4.327341768043663e-05,,0.0,0.00023259462003234687,,0.0,1,0,0,1459656.77,80240966.0,11
MissJtotheK,19695174,1165,1591,0.7322438717787555,81,36469,69182,1,1,1,1,0,0,0,45,0,77,2,315817,3,0.00036732594872129754,0.0,0.0005094445730920639,1.632559772094656e-05,7.0893642812247455,1.9848489860729763e-05,132,42,0,4235.455,80280427.0,11
Adcuda_Chris,275580488,129,97,1.3298969072164948,2,0,142,0,1,1,1,0,0,0,2,0,0,0,13677,0,0.00026099438862064463,0.0,0.0,0.0,2.660377358490566,0.0,97,0,0,68517.28571428571,148750242.0,12
wwf_bulgaria,74974793,3571,270,13.225925925925926,88,276,1511,1,1,1,1,0,0,0,353,0,1,122,17,0,0.007029072082835524,0.0,0.00028490028490028494,0.002429311031461569,0.06296296296296296,0.0,16,6,3,219561.54,100258743.0,12
maxalter,17925706,15140,0,,216,38,39032,0,1,1,1,0,0,0,32,0,0,16,0,0,,,,,,,69,0,0,423478.805,75665047.0,8
ameezystuff,446622647,2496,1972,1.2657200811359026,44,10281,20577,0,1,1,1,0,0,0,53,0,15,30,147063,3,0.0003019805364997607,0.0,0.0002535496957403651,0.00017093237915080794,1.2225501280218136,5.070993914807303e-05,118,0,0,786952.0833333334,171934883.0,11
nhafadhila_,212862541,53,311,0.17041800643086816,0,32,130,0,1,0,1,0,0,0,5,0,1,0,0,0,0.00022967386311437756,,5.4498882772903156e-05,0.0,,0.0,70,0,0,211257.38759689924,136195751.0,11
maram_ahmed4,494339662,124,211,0.5876777251184834,2,0,114,0,1,0,1,0,0,0,0,0,1,4,5868,0,0.0,0.0,0.00043084877208099956,0.00022568269013766644,1.4637066600149664,0.0,27,0,0,653309.0,176500835.0,12
JanineDiggSubs,192228280,154,146,1.0547945205479452,5,0,520,0,1,1,1,0,0,0,12,0,0,8,0,0,0.00041302402423074275,,0.0,0.00027534934948716185,,0.0,1,0,0,55425.765,131900540.0,14
avaaguerra,445154899,79,111,0.7117117117117117,0,522,4662,0,0,0,1,0,0,0,48,0,2,25,11064,2,0.0035738217556399374,0.0,0.000693000693000693,0.0018613654977291342,2.431114040870139,0.000693000693000693,63,0,0,93706.06914893616,171772694.0,10
MrCharlesTurner,274896091,1120,2073,0.5402797877472263,25,487,10365,0,1,0,1,0,0,0,123,0,23,45,6025,3,0.00045641767783591227,0.0,0.0002773757838880849,0.00016698207725704108,0.10380056508855351,3.61794500723589e-05,161,5,0,599551.1212121212,148633377.0,15
BoerneHOTticket,438666841,491,199,2.4673366834170856,4,0,325,0,1,1,1,0,0,0,46,0,0,23,0,0,0.001155778894472362,,,0.000577889447236181,,,3,0,0,826492.195,171149738.0,15
Daisya_Marie,446549072,1134,557,2.035906642728905,4,27050,65315,1,1,0,0,0,0,0,33,0,88,5,2905579,12,0.001481149012567325,0.0,0.004513977943062323,0.0002244165170556553,42.41040124943439,0.000615542446781226,157,62,0,3472.5151515151515,171927019.0,12
septian05,167778281,280,271,1.033210332103321,4,10,12559,1,1,1,1,0,0,0,2,0,1,7,36,0,5.6769798467215447e-05,0.0,5.765682656826568e-05,0.00019869429463525407,0.04428044280442804,0.0,132,1,2,1011155.9086294416,126452822.0,9
PicksAndGiggles,515835495,685,1027,0.6669912366114897,22,178,3425,0,1,1,1,0,0,0,39,0,0,10,9,0,0.00019082755549901405,0.0,,4.893014243564463e-05,0.008763388510223954,,55,1,0,226426.545,178057746.0,15
hayleighwrightx,454353287,478,424,1.1273584905660377,0,3198,13880,1,0,0,1,0,0,0,126,0,36,21,993962,0,0.006910925844668714,0.0,0.0015161725067385447,0.0011518209741114523,24.676315789473684,0.0,165,32,0,160146.13402061857,172707314.0,15
IamShaunPatrick,241174123,160,120,1.3333333333333333,1,15,9058,0,0,0,1,0,0,0,13,0,2,13,81212,0,0.0007034632034632035,0.0,0.0007936507936507937,0.0007034632034632035,27.070666666666668,0.0,64,1,0,344337.075,142707194.0,15
Tr3gottagetit,319129196,192,200,0.96,0,19,2177,0,1,0,1,0,0,0,2,0,0,14,21245,3,8.064516129032258e-05,0.0,0.0,0.000564516129032258,1.86359649122807,0.0013636363636363635,65,0,0,724074.9114583334,155405673.0,13
EternalBlossom,102499953,208,123,1.6910569105691058,4,264,2874,1,1,1,1,0,0,0,33,0,4,23,104608,2,0.0017421602787456446,0.0,0.0014139271827500884,0.0012142329215499947,36.97702368328031,0.0007069635913750442,53,22,118,488235.115,109895534.0,14
KadrieneM,500384019,23,0,,0,1,1929,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,85554.06,177043640.0,9
LABloggers,285378164,552,426,1.295774647887324,21,17,429,0,1,1,1,0,0,0,16,0,4,26,80,4,0.0003718681727327662,0.0,0.00020412329046744232,0.0006042857806907451,0.0035432722118876785,0.00020412329046744232,116,0,0,298548.745,150428809.0,10
sleeptodream1,20285048,65,238,0.27310924369747897,0,16606,3152,1,1,0,1,0,0,0,18,0,26,0,1162451,0,0.0030252100840336134,0.0,0.0013828316136581214,0.0,53.08965107782244,0.0,178,29,0,56876.26530612245,81044764.0,13
panjo_malloya,95651449,89,331,0.2688821752265861,0,38,488,1,1,0,1,0,0,0,20,0,0,2,3675,2,0.00043159257660768235,0.0,0.0,4.3159257660768235e-05,0.7401812688821753,0.0002014098690835851,50,0,0,1097846.2216216216,107445696.0,13
amanda_chee,449840762,43,53,0.8113207547169812,0,2,345,1,0,0,1,0,0,0,1,0,0,6,13035,1,0.00011646866992778941,0.0,0.0,0.0006988120195667365,35.13477088948787,0.0006086427267194157,74,0,77,49970.37,172250485.0,11
CandyMama27,123569787,48,39,1.2307692307692308,0,1,227,0,1,0,1,0,0,0,0,0,1,6,1328,0,0.0,0.0,0.0005574136008918618,0.0018099547511312218,0.5675213675213675,0.0,136,0,0,107677.31937172775,115826976.0,11
hypfascination,22447742,168,0,,16,105,4066,1,1,0,0,0,0,0,49,0,3,17,0,0,,,,,,,57,0,13,569233.0653266332,83044516.0,14
yas_dita,114132607,102,201,0.5074626865671642,3,26622,18919,1,1,0,1,0,0,0,263,0,23,19,958578,0,0.01896315523830125,0.0,0.003011259492013616,0.001369961785276516,51.83744321868917,0.0,130,20,0,8815.417085427136,113210872.0,8
davieallenyoung,29886080,291,335,0.8686567164179104,12,1343,1286,1,1,1,1,0,0,0,108,0,114,7,597703,2,0.003748698368622006,0.0,0.004537313432835821,0.00024297119055883374,45.74841178721776,7.960199004975125e-05,110,37,0,126700.8,86319681.0,15
LautonFunding,16287362,1988,2549,0.7799136916437819,19,0,12684,0,1,1,1,0,0,0,2,0,3,0,0,1,4.129586421919845e-06,,0.00011769321302471557,0.0,,3.9231071008238526e-05,9,0,0,7970.76,68504925.0,13
DJBuseman,423177396,458,725,0.6317241379310344,1,4060,1280,1,1,0,1,0,0,0,992,0,100,50,104671,0,0.016288998357963876,0.0,0.0023378141437755697,0.0008210180623973727,2.5328735632183905,0.0,124,20,42,296261.155,169536599.0,9
DailysPress,120850052,136,99,1.3737373737373737,18,0,249,0,0,1,1,0,0,0,11,0,0,47,51,0,0.0006138735420503376,0.0,,0.00262291422512417,0.032196969696969696,,29,0,0,214854.03045685278,115067938.0,11
EmsPound,435962134,171,187,0.9144385026737968,0,44,494,0,0,0,1,0,0,0,16,0,3,9,747,1,0.0008388382090804236,0.0,0.0002765996680803983,0.0004718464926077383,0.13315508021390374,9.219988936013277e-05,77,0,0,75802.42631578947,170873234.0,8
GdnGrl,16549511,996,1215,0.8197530864197531,47,683,2615,0,1,1,1,0,0,0,36,0,6,2,2983853,0,0.0003613369467028004,0.0,0.00037986704653371323,2.0074274816822244e-05,23.613904716682494,0.0,135,21,0,362630.2261306533,69970131.0,6
MHaiqal96,347133678,126,103,1.2233009708737863,0,10,1984,1,0,0,1,0,0,0,6,0,0,3,583508,0,0.00042211903756859433,0.0,0.0,0.00021105951878429716,182.74600689007204,0.0,60,17,0,381097.855,159357416.0,9
PhilM227,166692489,163,974,0.1673511293634497,1,14155,6395,0,1,1,1,0,0,0,9,0,13,0,4464369,0,0.00036960985626283366,0.0,0.0006355725041556664,0.0,30.96987207947167,0.0,173,18,0,377858.40721649484,126215243.0,8
Serotisey,212272779,75,434,0.1728110599078341,0,1921,510,0,0,0,1,0,0,0,7,0,5,1,62016,0,0.00041356492969396195,0.0,0.0006063545961678389,5.9080704241994565e-05,1.0743910467412772,0.0,172,4,0,821719.7277486911,136053077.0,9
Lee_Arran_Riley,348030604,158,240,0.6583333333333333,2,752,2343,0,1,0,1,0,0,0,24,0,8,11,17546,2,0.001176470588235294,0.0,0.0004901960784313725,0.0005392156862745099,1.8745726495726496,0.00012254901960784314,132,0,0,1069741.6770833333,159477796.0,15
rnmissy2005,25003662,78,225,0.3466666666666667,0,325,188,0,1,0,1,0,0,0,25,0,6,11,61172,0,0.000925925925925926,0.0,0.0012121212121212121,0.0004074074074074074,6.631111111111111,0.0,73,0,0,1775114.1366120218,84419301.0,11
Olorunhudo,196183698,75,400,0.1875,0,99,249,1,1,0,1,0,0,0,14,0,9,1,1,4,0.0007291666666666667,0.0,0.0001490066225165563,5.208333333333333e-05,0.0025,6.622516556291391e-05,170,0,0,1124992.47,132763521.0,10
LoyleCarner,269321878,98999,65,1523.0615384615385,205,12278,972,1,1,0,1,1,0,0,287866,0,10230,19581,5585,287,33.29855407750144,0.0,2.6675358539765317,2.265008675534991,12.274725274725276,0.07483702737940026,81,45,7,136410.47738693468,147711260.0,11
Nuymariah,80807583,302,128,2.359375,1,0,7535,1,1,0,1,0,0,0,13,0,0,15,23594,0,0.0006045386904761905,0.0,,0.0006975446428571429,7.089543269230769,,109,0,19,155430.22680412373,102071996.0,9
AvinaeSuque,306677408,124,0,,0,8,2151,1,1,1,1,0,0,0,1,0,0,2,0,0,,,,,,,25,0,0,244994.44723618092,153649576.0,11
ChikaaLona,519503606,155,122,1.2704918032786885,0,26,5702,0,1,1,1,0,0,0,0,0,0,2,183871,0,0.0,0.0,0.0,0.00016559032952475578,16.38194939415538,0.0,101,0,0,44923.338461538464,178379690.0,10
researchinfo,117376676,8276,3190,2.5943573667711597,321,744,14743,0,1,1,1,0,0,0,125,0,6,55,39,0,0.00022650261837026838,0.0,0.00020898641588296758,9.966115208291808e-05,0.0006792058516196447,0.0,152,12,0,50490.91,114174412.0,12
islakhuniis,486527115,212,5,42.4,0,10,1418,0,0,0,1,0,0,0,0,0,0,2,76312,0,0.0,0.0,0.0,0.004819277108433735,152.624,0.0,120,0,1,856725.0904522613,175779493.0,11
mandhon,68421287,390,360,1.0833333333333333,0,64,4209,1,1,0,0,0,0,0,3,0,0,6,201169,2,9.80392156862745e-05,0.0,0.0,0.000196078431372549,12.41783950617284,9.416195856873823e-05,126,1,42,1101644.0264550264,98202916.0,7
phonestab,168560298,87,633,0.13744075829383887,5,0,164,0,0,1,1,0,0,0,0,0,0,6,0,0,0.0,,,5.779678649867067e-05,,,0,0,0,17524.378048780487,126686982.0,9
domgreeneshow,166790827,410,770,0.5324675324675324,10,78,538,0,0,0,1,0,0,0,155,0,3,18,3458299,1,0.0013693789203993287,0.0,0.000487012987012987,0.0001590246488205672,102.07494096812279,0.00016233766233766234,87,6,0,1061524.6532663316,126233277.0,13
Hjwoods915,77829746,524,448,1.1696428571428572,4,20850,19363,1,1,0,1,0,0,0,353,0,6,5,7171458,2,0.03425854037267081,0.0,0.001913265306122449,0.00048524844720496894,99.42682453416148,0.0006377551020408163,169,51,4,28484.8167539267,101163424.0,10
iason,14288561,152,394,0.38578680203045684,20,211,1023,0,1,1,1,0,0,0,22,0,150,16,926212,19,0.0006809458957533738,0.0,0.021150592216582064,0.0004952333787297264,23.745372506793828,0.002679075014100395,117,16,0,231919.3567839196,54257129.0,5
thuggishJayy,253855410,1602,1834,0.8735005452562704,9,21118,93673,1,1,0,1,0,0,0,43,0,21,5,2383584,1,0.0007104854433098708,0.0,0.00028625954198473283,8.261458643138032e-05,10.31479462013813,1.3631406761177755e-05,165,23,0,4929.587939698493,145076970.0,12
bfbspatrick,85788339,1024,5,204.8,16,1,587,1,1,0,1,0,0,0,131,0,0,110,163,0,0.13232323232323234,0.0,,0.11111111111111112,16.3,,3,0,0,311728.585,103804472.0,11
syke0h,47941302,19,68,0.27941176470588236,0,13,140,1,1,0,1,0,0,0,15,0,0,3,204761,0,0.0016838796587337224,0.0,0.0,0.0003367759317467445,430.1701680672269,0.0,22,0,1,1837779.4428571428,92319469.0,6
clsrn11270,190482103,15,152,0.09868421052631579,1,10903,15657,1,0,0,1,0,0,0,0,0,0,0,2590771,0,,0.0,,,85.22273026315789,,200,2,0,920.51,131507306.0,10
lora_bunny,156599992,235,230,1.0217391304347827,1,205,6862,0,1,0,1,0,0,0,6,0,1,1,910171,0,0.0005217391304347826,0.0,0.0008695652173913044,8.695652173913044e-05,32.17288794627077,0.0,134,55,0,930861.0898876404,123850532.0,10
miamocale,503895668,208,801,0.2596754057428215,1,4863,2266,0,0,0,1,0,0,0,8,0,121,3,225114,9,0.00045397798206786973,0.0,0.0015258704397281178,0.00017024174327545113,3.6030922884855467,0.00011349449551696743,185,14,0,42648.27135678392,177303132.0,9
CSAWheels,288523965,315,107,2.94392523364486,1,59,451,0,1,1,1,0,0,0,36,0,0,5,0,0,0.0016822429906542056,,,0.00023364485981308412,,,1,0,0,575865.855,150943443.0,9
DaveJackson,3413621,2375,385,6.1688311688311686,183,19,5835,0,1,1,1,0,0,0,113,0,14,51,1227,0,0.0017064331017819388,0.0,0.0021390374331550803,0.000770160072485654,0.289728453364817,0.0,37,0,0,46554.21,22765285.0,11
youngandfree_x3,114853569,228,57,4.0,21,684,14499,0,1,0,0,0,0,0,7,0,6,2,172673,1,0.0008771929824561404,0.0,0.003395585738539898,0.0002506265664160401,336.59454191033143,0.0005659309564233164,57,1,0,371532.19444444444,113430793.0,15
DeniseBills,24020674,967,1944,0.4974279835390947,8,560,4716,1,1,1,1,0,0,0,1,0,8,0,219485,0,4.994206720204562e-06,0.0,0.00021659085986571366,0.0,1.4662832023943135,0.0,105,2,36,194844.7688442211,83966360.0,11
MsParamedic,52561604,1864,1470,1.2680272108843538,161,2675,30663,0,1,0,1,0,0,0,95,0,190,6,81641,5,0.0008733223018937304,0.0,0.0011239278320023661,5.515719801434087e-05,5.048917748917749,2.9577048210588582e-05,147,27,0,183511.995,93483514.0,11
iselenarock,353601222,20,133,0.15037593984962405,0,25,98,0,1,0,1,0,0,0,1,0,2,4,13053,2,0.00023496240601503758,0.0,0.007518796992481203,0.0009398496240601503,2.9740259740259742,0.007518796992481203,40,0,0,73101.6119402985,160222446.0,11
MWKFam5,433879202,318,304,1.0460526315789473,2,3191,2055,0,0,0,1,0,0,0,1929,0,112,72,153274,6,0.05158857509627728,0.0,0.007223942208462333,0.001925545571245186,19.391953441295545,0.00038699690402476777,108,43,0,211230.185,170655502.0,7
Sure_shhh,79103690,43,80,0.5375,0,7,1198,1,1,0,1,0,0,0,14,0,2,4,13925,0,0.0011824324324324325,0.0,0.0009615384615384616,0.00033783783783783786,7.567934782608695,0.0,64,7,0,680409.6649746193,101539495.0,9
ZinsMod,300182477,1685,1181,1.4267569856054192,39,351,5040,1,1,0,1,0,0,0,154,0,21,46,445679,6,0.0012301695077724345,0.0,0.0012701100762066045,0.0003674532295943636,4.900964403927994,0.000362888593201887,103,33,20,406507.6091370558,152706490.0,7
xmarkeith,161131806,1693,1295,1.3073359073359074,6,2871,40047,1,0,1,1,0,0,0,30,0,10,18,2022762,2,0.000429000429000429,0.0,0.00019800019800019799,0.0002574002574002574,14.735645079041305,3.96000396000396e-05,141,68,0,23781.256281407033,124942482.0,9
KINGMARSHALLENT,118556370,74,307,0.24104234527687296,0,1,669,1,1,1,1,0,0,0,2,0,0,2,0,0,3.273697477616093e-05,,0.0,3.273697477616093e-05,,0.0,60,0,0,825997.2,114487531.0,15
sexton_nick,388957909,122,423,0.28841607565011823,3,686,3823,1,0,0,1,0,0,0,1,0,4,0,2806064,1,0.002364066193853428,0.0,0.0007274049827241317,0.0,36.249841749667354,0.00018185124568103294,197,46,0,442357.30964467005,165428893.0,11
paytonMjohnson,919948592386736129,19,21,0.9047619047619048,0,5,14,0,1,0,1,0,0,0,3,0,0,6,3,0,0.017857142857142856,0.0,,0.03571428571428571,0.047619047619047616,,3,0,0,353298.0,355246211.0,14
